id,cfname,namefaci,region,region_psgc,province,province_psgc,city_mun,city_mun_psgc,north_coord,east_coord,updateddate,addeddate,reportdate,ibc,mechvent_facown,mechven_outsrc,swab_tr,swab_untr,spec_stor,spec_stor_temp,spec_trans,spec_trans_temp,ipc_fac_mng,ipc_safety_ofc,ipc_officer,ipc_zoning,ipc_pt_place,ipc_tempcheck,ipc_symptom,ipc_WHO,ipc_disinfect,ipc_waste,ipc_exitentrance,ipc_dedicatedhcw,ipc_rtw,ipc_training,ipc_transport,phic_irm
996,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL,GOV. CELESTINO GALLARES MEMORIAL HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,TAGBILARAN CITY (CAPITAL),PH071242000,0.0,0.0,2020-07-10 17:58:53,2020-07-10 17:58:53,2020-07-10 00:00:00,225,20,10,2,5,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
430,Don Emilio del Valle Memorial Hospital,DON EMILIO DEL VALLE MEMORIAL HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,UBAY,PH071246000,0.0,0.0,2020-07-03 11:28:48,2020-07-03 11:28:48,2020-07-03 00:00:00,218,10,0,0,4,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
689,TAGBILARAN MATERNITY AND CHILDREN'S HOSPITAL,"TAGBILARAN MATERNITY AND CHILDREN'S HOSPITAL, INC.",REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,TAGBILARAN CITY (CAPITAL),PH071242000,0.0,0.0,2020-07-04 20:54:38,2020-07-04 20:54:38,2020-07-04 00:00:00,25,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
754,RAMIRO COMMUNITY HOSPITAL,RAMIRO COMMUNITY HOSPITAL CORP.,REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,TAGBILARAN CITY (CAPITAL),PH071242000,0.0,0.0,2020-07-06 13:15:47,2020-07-06 13:15:47,2020-07-06 00:00:00,107,5,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304,LIM COMMUNITY HOSPITAL,LIM COMMUNITY HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,JAGNA,PH071225000,0.0,0.0,2020-07-03 08:27:54,2020-07-03 08:27:54,2020-07-03 00:00:00,40,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
171,"HOLY NAME UNIVERSITY MEDICAL CENTER, INC.","HOLY NAME UNIVERSITY MEDICAL FOUNDATION, INC.",REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,TAGBILARAN CITY (CAPITAL),PH071242000,0.0,0.0,2020-07-02 15:21:47,2020-07-02 15:21:47,2020-07-02 00:00:00,64,8,0,2,0,1,1,2,20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
47,CALAPE MOTHER AND CHILD HOSPITAL,CALAPE MOTHER AND CHILD HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,CALAPE,PH071210000,0.0,0.0,2020-07-02 11:22:23,2020-07-02 11:22:23,2020-07-02 00:00:00,12,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
732,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - BOHOL, INC.","ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - BOHOL, INC.",REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,TAGBILARAN CITY (CAPITAL),PH071242000,0.0,0.0,2020-07-06 09:28:23,2020-07-06 09:28:23,2020-07-06 00:00:00,70,4,0,2,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
936,Saint Anthony Mother and Child Hospital,ST. ANTHONY MOTHER AND CHILD HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CEBU CITY (CAPITAL),PH072217000,0.0,0.0,2020-07-09 15:23:04,2020-07-09 15:23:04,2020-07-09 00:00:00,83,4,0,2,0,1,1,1,4,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
344,"CEBU (VELEZ) GENERAL HOSPITAL, INC.","CEBU (VELEZ) GENERAL HOSPITAL, INC.",REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CEBU CITY (CAPITAL),PH072217000,0.0,0.0,2020-07-25 13:44:10,2020-07-03 09:27:21,2020-07-25 00:00:00,68,0,2,25,8,1,1,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
823,TUBURAN DISTRICT HOSPITAL,TUBURAN DISTRICT HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,TUBURAN,PH072252000,0.0,0.0,2020-07-07 13:55:29,2020-07-07 13:55:29,2020-07-07 00:00:00,32,0,0,1,1,1,1,2,10,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0
428,"VISAYAS COMMUNITY MEDICAL CENTER, INC.","VISAYAS COMMUNITY MEDICAL CENTER, INC.",REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CEBU CITY (CAPITAL),PH072217000,0.0,0.0,2020-07-03 11:22:50,2020-07-03 11:22:50,2020-07-03 00:00:00,60,0,4,3,14,0,0,11,10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
727,"DR. IGNACIO M. CORTES GENERAL HOSPITAL, INC.","DR. IGNACIO M. CORTES GENERAL HOSPITAL, INC",REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,MANDAUE CITY,PH072230000,0.0,0.0,2020-07-06 08:21:24,2020-07-06 08:21:24,2020-07-06 00:00:00,27,0,0,2,0,0,0,1,6,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0
642,JUAN B. DOSADO MEMORIAL HOSPITAL,JUAN B. DOSADO MEMORIAL HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,SOGOD,PH072247000,0.0,0.0,2020-07-04 09:54:20,2020-07-04 09:54:20,2020-07-04 00:00:00,25,0,0,5,0,0,0,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
964,CEBU CITY MEDICAL CENTER,CEBU CITY MEDICAL CENTER,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CEBU CITY (CAPITAL),PH072217000,0.0,0.0,2020-07-10 10:29:26,2020-07-10 10:29:26,2020-07-10 00:00:00,61,5,0,1,16,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
733,"CAMP LAPULAPU STATION HOSPITAL, CENTCOM, AFP","CAMP LAPULAPU STATION HOSPITAL, CENTCOM, AFP",REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CEBU CITY (CAPITAL),PH072217000,0.0,0.0,2020-07-06 09:33:46,2020-07-06 09:33:46,2020-07-06 00:00:00,50,1,0,8,0,1,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
699,ASTURIAS INFIRMARY CLINIC,ASTURIAS INFIRMARY CLINIC,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,ASTURIAS,PH072206000,0.0,0.0,2020-07-05 10:00:48,2020-07-05 10:00:48,2020-07-05 00:00:00,13,0,0,0,1,1,1,15,10,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0
500,"ADVENTIST HOSPITAL-CEBU, INC.","ADVENTIST HOSPITAL - CEBU, INC.",REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CEBU CITY (CAPITAL),PH072217000,0.0,0.0,2020-07-03 14:07:53,2020-07-03 14:07:53,2020-07-03 00:00:00,100,0,4,1,24,0,0,1,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
738,"ALLEGIANT REGIONAL CARE HOSPITALS, INC.(new)","ALLEGIANT REGIONAL CARE HOSPITALS, INC.",REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,LAPU-LAPU CITY (OPON),PH072226000,0.0,0.0,2020-07-06 10:14:00,2020-07-06 10:14:00,2020-07-06 00:00:00,82,2,2,13,0,1,1,5,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,VICENTE MENDIOLA CENTER FOR HEALTH - INFIRMARY,VICENTE MENDIOLA CENTER FOR HEALTH - INFIRMARY,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CITY OF NAGA,PH072234000,0.0,0.0,2020-07-02 11:08:53,2020-07-02 11:08:53,2020-07-02 00:00:00,15,0,0,3,0,1,1,3,10,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0
191,DR. JOSE MA. BORROMEO MEMORIAL HOSPITAL,DR. JOSE MA. BORROMEO MEMORIAL HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,PINAMUNGAHAN,PH072237000,0.0,0.0,2020-07-02 15:39:57,2020-07-02 15:39:57,2020-07-02 00:00:00,10,0,0,1,0,1,1,6,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
338,RICARDO L. MANINGO MEMORIAL HOSPITAL,RICARDO L. MANINGO MEMORIAL HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,SAN FRANCISCO,PH072242000,0.0,0.0,2020-07-03 09:21:28,2020-07-03 09:21:28,2020-07-03 00:00:00,25,4,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
709,DEIPARINE COMMUNITY HOSPITAL,DEIPARINE COMMUNITY HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,SIBONGA,PH072246000,0.0,0.0,2020-07-05 13:56:05,2020-07-05 13:56:05,2020-07-05 00:00:00,30,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0
483,VICENTE SOTTO MEMORIAL MEDICAL CENTER,VICENTE SOTTO MEMORIAL MEDICAL CENTER,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CEBU CITY (CAPITAL),PH072217000,0.0,0.0,2020-07-03 13:33:15,2020-07-03 13:33:15,2020-07-03 00:00:00,865,1,100,70,0,1,1,5,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
678,BRIGADIER GENERAL BENITO N. EBUEN AIR BASE HOSPITAL,BRIGADIER GENERAL BENITO N. EBUEN AIR BASE HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,LAPU-LAPU CITY (OPON),PH072226000,0.0,0.0,2020-07-04 15:42:57,2020-07-04 15:42:57,2020-07-04 00:00:00,25,25,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
951,OSLOB DISTRICT HOSPITAL,OSLOB DISTRICT HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,OSLOB,PH072235000,0.0,0.0,2020-07-10 09:08:18,2020-07-10 09:08:18,2020-07-10 00:00:00,26,0,0,1,5,0,0,10,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0
700,CEBU PROVINCIAL HOSPITAL (DANAO CITY),CEBU PROVINCIAL HOSPITAL (DANAO CITY),REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,DANAO CITY,PH072223000,0.0,0.0,2020-07-05 11:01:09,2020-07-05 11:01:09,2020-07-05 00:00:00,116,0,2,3,0,1,1,10,20,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1
973,DANAO MOTHER AND CHILD HOSPITAL,DANAO MOTHER AND CHILD HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,DANAO CITY,PH072223000,0.0,0.0,2020-07-10 12:03:59,2020-07-10 12:03:59,2020-07-10 00:00:00,20,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
746,"CEBU NORTH GENERAL HOSPITAL, INC.",CEBU NORTH GENERAL HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CEBU CITY (CAPITAL),PH072217000,0.0,0.0,2020-07-06 11:29:45,2020-07-06 11:29:45,2020-07-06 00:00:00,95,3,0,2,13,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
730,ISIDRO KINTANAR MEMORIAL HOSPITAL,ISIDRO KINTANAR MEMORIAL HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,ARGAO,PH072205000,0.0,0.0,2020-07-06 09:20:47,2020-07-06 09:20:47,2020-07-06 00:00:00,25,0,0,1,1,0,0,4,4,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
763,CARMEN COPPER CORPORATION HOSPITAL,CARMEN COPPER CORPORATION HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,TOLEDO CITY,PH072251000,0.0,0.0,2020-07-06 14:43:36,2020-07-06 14:43:36,2020-07-06 00:00:00,36,0,0,3,0,1,1,3,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
748,MINGLANILLA DISTRICT HOSPITAL,MINGLANILLA DISTRICT HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,MINGLANILLA,PH072232000,0.0,0.0,2020-07-06 11:44:15,2020-07-06 11:44:15,2020-07-06 00:00:00,45,0,0,2,2,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
880,"MENDERO MEDICAL CENTER, INC.",MENDERO MEDICAL CENTER,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CONSOLACION,PH072219000,0.0,0.0,2020-07-08 11:42:56,2020-07-08 11:42:56,2020-07-08 00:00:00,155,3,1,3,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
555,CEBU PUERICULTURE CENTER AND MATERNITY HOSPITAL,CEBU PUERICULTURE CENTER AND MATERNITY HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CEBU CITY (CAPITAL),PH072217000,0.0,0.0,2020-07-03 16:09:42,2020-07-03 16:09:42,2020-07-03 00:00:00,33,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
959,BANTAYAN DISTRICT HOSPITAL,BANTAYAN DISTRICT HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,BANTAYAN,PH072209000,0.0,0.0,2020-07-10 10:29:31,2020-07-10 10:14:08,2020-07-10 00:00:00,55,0,0,3,11,1,1,14,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
815,Talisay District Hospital,CEBU SOUTH MEDICAL CENTER,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CITY OF TALISAY,PH072250000,0.0,0.0,2020-07-07 12:50:57,2020-07-07 12:50:57,2020-07-07 00:00:00,170,0,12,7,13,1,0,7,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
990,GUBA COMMUNITY HOSPITAL,GUBA COMMUNITY HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CEBU CITY (CAPITAL),PH072217000,0.0,0.0,2020-07-10 15:34:55,2020-07-10 15:34:55,2020-07-10 00:00:00,25,0,0,3,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
962,JULIO CARDINAL ROSALES MEMORIAL HOSPITAL,CARDINAL ROSALES MEMORIAL HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,DALAGUETE,PH072222000,0.0,0.0,2020-07-10 10:19:44,2020-07-10 10:19:44,2020-07-10 00:00:00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179,LAPU-LAPU CITY HOSPITAL,LAPU-LAPU CITY HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,LAPU-LAPU CITY (OPON),PH072226000,0.0,0.0,2020-07-02 15:28:28,2020-07-02 15:28:28,2020-07-02 00:00:00,56,0,0,13,0,0,0,4,10,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
760,BARILI DISTRICT HOSPITAL,BARILI DISTRICT HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,BARILI,PH072210000,0.0,0.0,2020-07-06 14:02:46,2020-07-06 14:02:46,2020-07-06 00:00:00,32,0,0,1,1,1,1,2,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
344,"CEBU (VELEZ) GENERAL HOSPITAL, INC.","CEBU (VELEZ) GENERAL HOSPITAL, INC.",REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CEBU CITY (CAPITAL),PH072217000,0.0,0.0,2020-07-03 09:28:43,2020-07-03 09:27:21,2020-07-03 00:00:00,61,0,2,25,8,1,1,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
753,"ST. VINCENT GENERAL HOSPITAL CEBU, INC.","SAINT VINCENT GENERAL HOSPITAL CEBU, INC.",REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CEBU CITY (CAPITAL),PH072217000,0.0,0.0,2020-07-06 12:56:21,2020-07-06 12:56:21,2020-07-06 00:00:00,59,0,5,2,2,0,0,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
647,MANDAUE CITY HOSPITAL,MANDAUE CITY HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,MANDAUE CITY,PH072230000,0.0,0.0,2020-07-04 10:19:49,2020-07-04 10:19:34,2020-07-04 00:00:00,8,0,0,5,4,1,0,8,8,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1
1169,CARCAR WOMEN AND CHILDREN POLYCLINIC AND LYING-IN CLINIC,CARCAR WOMEN AND CHILDREN POLYCLINIC AND LYING-IN CLINIC,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CITY OF CARCAR,PH072214000,0.0,0.0,2020-07-17 08:28:29,2020-07-17 08:28:29,2020-07-17 00:00:00,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
690,SANTA ROSA COMMUNITY HOSPITAL,SANTA ROSA COMMUNITY HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,LAPU-LAPU CITY (OPON),PH072226000,0.0,0.0,2020-07-08 08:53:54,2020-07-04 21:25:32,2020-07-08 00:00:00,25,0,0,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
634,CEBU PROVINCIAL HOSPITAL (BALAMBAN),CEBU PROVINCIAL HOSPITAL (BALAMBAN),REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,BALAMBAN,PH072208000,0.0,0.0,2020-07-04 08:45:31,2020-07-04 08:45:31,2020-07-04 00:00:00,107,2,0,1,8,1,1,10,15,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
952,DR. ILDEFONSO ALCANTARA MEMORIAL HOSPITAL,DR. ILDEFONSO ALCANTARA MEMORIAL HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,DALAGUETE,PH072222000,0.0,0.0,2020-07-10 09:25:13,2020-07-10 09:25:13,2020-07-10 00:00:00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
479,"MACTAN DOCTORS? HOSPITAL, INC.","MACTAN DOCTORS HOSPITAL, INC.",REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,LAPU-LAPU CITY (OPON),PH072226000,0.0,0.0,2020-07-03 13:25:51,2020-07-03 13:25:51,2020-07-03 00:00:00,160,4,0,2,4,1,1,5,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
228,CEBU PROVINCIAL HOSPITAL (CARCAR CITY),CEBU PROVINCIAL HOSPITAL (CARCAR CITY),REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CITY OF CARCAR,PH072214000,0.0,0.0,2020-07-02 16:44:16,2020-07-02 16:44:16,2020-07-02 00:00:00,63,2,2,6,7,1,0,7,20,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
948,MARIANO JESUS CUENCO MEMORIAL HOSPITAL,MARIANO JESUS CUENCO MEMORIAL HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,MALABUYOC,PH072229000,0.0,0.0,2020-07-10 08:34:02,2020-07-10 08:34:02,2020-07-10 00:00:00,25,0,0,1,1,0,0,5,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
736,"CEBU SOUTH GENERAL HOSPITAL, INC.",CEBU SOUTH GENERAL HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CITY OF NAGA,PH072234000,0.0,0.0,2020-07-06 10:07:16,2020-07-06 10:07:16,2020-07-06 00:00:00,100,5,2,3,4,0,0,3,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1112,DAANBANTAYAN DISTRICT HOSPITAL,DAANBANTAYAN DISTRICT HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,DAANBANTAYAN,PH072221000,0.0,0.0,2020-07-15 10:45:03,2020-07-15 10:45:03,2020-07-15 00:00:00,10,0,0,1,1,0,0,23,25,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
764,SOUTHWESTERN UNIVERSITY MEDICAL CENTER,SOUTHWESTERN UNIVERSITY MEDICAL CENTER,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CEBU CITY (CAPITAL),PH072217000,0.0,0.0,2020-07-06 14:51:24,2020-07-06 14:51:24,2020-07-06 00:00:00,61,6,6,0,2,0,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
875,TOLEDO CITY GENERAL HOSPITAL,TOLEDO CITY GENERAL HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,TOLEDO CITY,PH072251000,0.0,0.0,2020-07-08 10:13:37,2020-07-08 10:13:37,2020-07-08 00:00:00,48,0,0,2,0,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
670,CEBU DOCTORS? UNIVERSITY HOSPITAL INC. (formerly CEBU DOCTOR,"CEBU DOCTORS' UNIVERSITY HOSPITAL, INC.",REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CEBU CITY (CAPITAL),PH072217000,0.0,0.0,2020-07-04 14:24:01,2020-07-04 14:24:01,2020-07-04 00:00:00,108,24,0,5,8,1,1,200,150,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
699,ASTURIAS INFIRMARY CLINIC,ASTURIAS INFIRMARY CLINIC,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,ASTURIAS,PH072206000,0.0,0.0,2020-07-08 21:17:27,2020-07-05 10:00:48,2020-07-08 00:00:00,23,0,0,0,1,1,1,15,10,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1
679,CHONG HUA HOSPITAL MANDAUE (formerly CHONG HUA HOSPITAL MAND,CHONG HUA HOSPITAL MANDAUE,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,MANDAUE CITY,PH072230000,0.0,0.0,2020-07-04 16:33:56,2020-07-04 16:33:56,2020-07-04 00:00:00,150,15,0,5,10,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167,BADIAN DISTRICT HOSPITAL,BADIAN DISTRICT HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,BADIAN,PH072207000,0.0,0.0,2020-07-02 15:20:27,2020-07-02 15:20:27,2020-07-02 00:00:00,30,0,0,1,0,0,0,2,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
711,BOGO-MEDELLIN MEDICAL CENTER,BOGO-MEDELLIN MEDICAL CENTER,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,MEDELLIN,PH072231000,0.0,0.0,2020-07-05 14:00:47,2020-07-05 14:00:47,2020-07-05 00:00:00,6,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0
88,OUR LADY OF RULE MATERNITY AND GENERAL HOSPITAL,OUR LADY OF RULE MATERNITY AND GENERAL HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,LAPU-LAPU CITY (OPON),PH072226000,0.0,0.0,2020-07-02 13:28:49,2020-07-02 13:28:49,2020-07-02 00:00:00,16,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
690,SANTA ROSA COMMUNITY HOSPITAL,SANTA ROSA COMMUNITY HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,LAPU-LAPU CITY (OPON),PH072226000,0.0,0.0,2020-07-04 21:25:32,2020-07-04 21:25:32,2020-07-04 00:00:00,17,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
941,BAYAWAN DISTRICT HOSPITAL,BAYAWAN DISTRICT HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,NEGROS ORIENTAL,PH074600000,CITY OF BAYAWAN (TULONG),PH074606000,0.0,0.0,2020-07-09 18:12:36,2020-07-09 18:12:36,2020-07-09 00:00:00,50,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
377,GOV. WILLIAM (BILLY) VILLEGAS MEMORIAL HOSPITAL,GOV. WILLIAM (BILLY) VILLEGAS MEMORIAL HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,NEGROS ORIENTAL,PH074600000,CITY OF GUIHULNGAN,PH074611000,0.0,0.0,2020-07-03 10:02:43,2020-07-03 10:02:43,2020-07-03 00:00:00,50,1,1,2,1,0,0,3,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
749,"SUMC FOUNDATION, INC.","SUMC FOUNDATION, INC.",REGION VII (CENTRAL VISAYAS),PH070000000,NEGROS ORIENTAL,PH074600000,DUMAGUETE CITY (CAPITAL),PH074610000,0.0,0.0,2020-07-06 14:31:50,2020-07-06 11:59:39,2020-07-06 00:00:00,164,4,10,3,1,1,1,7,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
970,NEGROS ORIENTAL PROVINCIAL HOSPITAL,NEGROS ORIENTAL PROVINCIAL HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,NEGROS ORIENTAL,PH074600000,DUMAGUETE CITY (CAPITAL),PH074610000,0.0,0.0,2020-07-10 11:43:28,2020-07-10 11:43:28,2020-07-10 00:00:00,219,7,15,2,4,0,0,15,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
740,CONG. LAMBERTO L. MACIAS MEMORIAL HOSPITAL,CONG. LAMBERTO L. MACIAS MEMORIAL HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,NEGROS ORIENTAL,PH074600000,SIATON,PH074619000,0.0,0.0,2020-07-06 10:56:31,2020-07-06 10:56:31,2020-07-06 00:00:00,53,0,0,0,4,0,0,6,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
